Stride,Start Index,Temp. Consistency
10,11339,0.9999530261241855
10,11340,0.9999530267546185
10,11341,0.9999396062326368
10,11342,0.9999530270698286
10,11343,0.9999597374884245
10,11344,0.9999597378936879
10,11345,0.9999530280154336
10,11346,0.9999530280154336
10,11347,0.9999630934406979
10,11348,0.9999630938121743
10,11349,0.9999731591361268
10,11350,0.9999664493704224
10,11351,0.9999698046359949
10,11352,0.9999698046359949
10,11353,0.9999396092719898
10,11354,0.9999463188125721
10,11355,0.9999429637383579
10,11356,0.9999429637383579
10,11357,0.9999362546592812
10,11358,0.9999429646951463
10,11359,0.9999429650778526
10,11360,0.9999496750686935
10,11361,0.9999396098798237
10,11362,0.9999396098798237
10,11363,0.9999630952980054
10,11364,0.9999496762505452
10,11365,0.9999597412705655
10,11366,0.999942969861249
10,11367,0.9999496792893374
10,11368,0.9999496792893374
10,11369,0.9999429702438861
10,11370,0.9999228436476839
10,11371,0.9999429713917664
10,11372,0.9999261987668485
10,11373,0.9999329079698622
10,11374,0.999939617172876
10,11375,0.999939617172876
10,11376,0.9999563901804105
10,11377,0.9999563906192868
10,11378,0.999949681990178
10,11379,0.9999563910581541
10,11380,0.999976518262083
10,11381,0.9999698102068336
10,11382,0.9999731645382791
10,11383,0.9999631016114533
10,11384,0.9999731645382791
10,11385,0.9999631016114533
10,11386,0.9999631016114533
10,11387,0.9999631016114533
10,11388,0.9999664564604858
10,11389,0.9999664564604858
10,11390,0.9999664564604858
10,11391,0.9999731651683885
10,11392,0.9999597482926568
10,11393,0.9999899374444463
10,11394,0.9999798748888926
10,11395,0.9999832294115871
10,11396,0.9999832294115871
10,11397,0.9999832294115871
10,11398,0.9999865835292697
10,11399,0.9999698133458552
10,11400,0.9999496885722623
10,11401,0.9999429805731459
10,11402,0.9999195014456199
10,11403,0.9999027312397071
10,11404,0.9999228563282966
10,11405,0.9999228578807383
10,11406,0.9999094394300722
10,11407,0.9999228578807383
10,11408,0.9998691942364968
10,11409,0.9998792562183048
10,11410,0.9998792655319862
10,11411,0.9999060954137671
10,11412,0.9999228640898801
10,11413,0.9999429866924233
10,11414,0.9999329252955479
10,11415,0.9999228638311858
10,11416,0.9999128049312165
10,11417,0.9998926844318646
10,11418,0.9999329282197809
10,11419,0.9999329288945675
10,11420,0.9999195146734811
10,11421,0.9999295729774869
10,11422,0.9999228664180506
10,11423,0.999919513863737
10,11424,0.9999161608370501
10,11425,0.999939635195364
10,11426,0.9999564037814689
10,11427,0.9999631108920122
10,11428,0.9999228671940762
10,11429,0.9999295748669468
10,11430,0.9999161608370501
10,11431,0.9999564042200715
10,11432,0.9999161650542412
10,11433,0.9998893400981185
10,11434,0.9999295845488382
10,11435,0.9999362897141421
10,11436,0.9999496998759264
10,11437,0.9999429941485171
10,11438,0.9999295845488382
10,11439,0.9999094682770137
10,11440,0.9999228803841228
10,11441,0.9999463515715636
10,11442,0.9999530580973106
10,11443,0.999959764083409
10,11444,0.9999731762354859
10,11445,0.9999530593564437
10,11446,0.999932946434259
10,11447,0.9999463564280087
10,11448,0.9999463571474072
10,11449,0.9999664732171295
10,11450,0.9999597684000898
10,11451,0.9999530634481603
10,11452,0.999966473891543
10,11453,0.999966473891543
10,11454,0.999966473891543
10,11455,0.9999731791132345
10,11456,0.9999865895566172
10,11457,0.9999664741163415
10,11458,0.9999865896914959
10,11459,0.9999865895566172
10,11460,0.999993294845748
10,11461,0.9999932949356649
10,11462,0.9999832377325345
10,11463,0.9999832376763397
10,11464,0.9999832376763397
10,11465,0.9999832376763397
10,11466,0.9999731804619666
10,11467,0.9999530658084415
10,11468,0.9999597709626808
10,11469,0.9999631240005766
10,11470,0.9999631247422922
10,11471,0.9999698293346028
10,11472,0.9999798862230684
10,11473,0.9999798862230684
10,11474,0.9999798863579222
10,11475,0.9999664774879571
10,11476,0.9999899431789612
10,11477,0.9999899431789612
10,11478,0.9999698295368834
10,11479,0.999993295587491
10,11480,0.999993295587491
10,11481,0.9999731829792369
10,11482,0.999993295587491
10,11483,0.9999798874366873
10,11484,0.9999798874366873
10,11485,0.9999597748733746
10,11486,0.9999798874366873
10,11487,0.9999798874366873
10,11488,0.9999798874366873
10,11489,0.9999731833388084
10,11490,0.9999731836983703
10,11491,0.9999497197715267
10,11492,0.9999497201086046
10,11493,0.9999564248244424
10,11494,0.9999664806341864
10,11495,0.9999597774351411
10,11496,0.9999329639647793
10,11497,0.9999329639647793
10,11498,0.999912858411677
10,11499,0.9999262608555752
10,11500,0.9999195616107788
10,11501,0.9999430224257029
10,11502,0.9999229126935981
10,11503,0.9999363191816679
10,11504,0.9999363200353927
10,11505,0.9999564292058385
10,11506,0.9999631335169954
10,11507,0.9999731880123603
10,11508,0.9999564299359855
10,11509,0.999922918118934
10,11510,0.9999564315422229
10,11511,0.9999262697521658
10,11512,0.9999229194105681
10,11513,0.9999095150004021
10,11514,0.999926272717219
10,11515,0.9999128677567134
10,11516,0.9999128671727073
10,11517,0.9999229214770926
10,11518,0.9999128683407116
10,11519,0.9999396780820311
10,11520,0.9999396790927736
10,11521,0.9999363275045073
10,11522,0.9999396786884807
10,11523,0.9999731907078994
10,11524,0.9999463823142063
10,11525,0.9999631400644043
10,11526,0.9999631399408899
10,11527,0.9999363345452108
10,11528,0.9999497377988507
10,11529,0.9999530860970649
10,11530,0.9999497383041034
10,11531,0.9999363364651325
10,11532,0.9999463860871897
10,11533,0.9999195804781611
10,11534,0.9999497396513942
10,11535,0.9999463902188954
10,11536,0.9999329877736193
10,11537,0.9999731951094477
10,11538,0.9999731951094477
10,11539,0.9999698444981286
10,11540,0.99996649444813
10,11541,0.9999731955585041
10,11542,0.9999564436581966
10,11543,0.9999631446338587
10,11544,0.9999597942807364
10,11545,0.9999798972750756
10,11546,0.999979897679187
10,11547,0.999979897679187
10,11548,0.9999731974443763
10,11549,0.9999664963564787
10,11550,0.9999731975341731
10,11551,0.999953095370513
10,11552,0.9999597960318684
10,11553,0.9999798982179771
10,11554,0.9999731979831482
10,11555,0.9999731979831482
10,11556,0.9999731979831482
10,11557,0.9999698476300237
10,11558,0.9999731978933544
10,11559,0.9999832486833465
10,11560,0.99998659890178
10,11561,0.9999731978933544
10,11562,0.9999664979278968
10,11563,0.9999798987567381
10,11564,0.9999664998358492
10,11565,0.9999731995993341
10,11566,0.9999664998358492
10,11567,0.9999731995993341
10,11568,0.9999698498522642
10,11569,0.9999564502242814
10,11570,0.9999698510642574
10,11571,0.9999598033041684
10,11572,0.9999531049544615
10,11573,0.9999531049544615
10,11574,0.9999665036511021
10,11575,0.9999598043813225
10,11576,0.9999531055827804
10,11577,0.9999598043813225
10,11578,0.999946408534441
10,11579,0.9999430594492844
10,11580,0.9999598070739549
10,11581,0.9999631569780684
10,11582,0.9999631573482669
10,11583,0.999956459121814
10,11584,0.999963157718458
10,11585,0.9999330129117613
10,11586,0.9999062158776519
10,11587,0.9999162672615041
10,11588,0.9998928228126643
10,11589,0.9999062199610813
10,11590,0.9999062209033607
10,11591,0.99989952105034
10,11592,0.9998827753439706
10,11593,0.9998894738957438
10,11594,0.9998861265268256
10,11595,0.9999162700658787
10,11596,0.9999196192632436
10,11597,0.9999229689765926
10,11598,0.9999330165013849
10,11599,0.9999330165013849
10,11600,0.9999397148512464
10,11601,0.9999531115509694
10,11602,0.9999832541253462
10,11603,0.9999832541253462
10,11604,0.9999899524752077
10,11605,0.999979904748508
10,11606,0.9999732067800243
10,11607,0.9999564620382464
10,11608,0.9999665093723521
10,11609,0.9999665093723521
10,11610,0.9999665093723521
10,11611,0.9999665093723521
10,11612,0.9999196230320202
10,11613,0.9999129267010272
10,11614,0.999896183574232
10,11615,0.9999229746519627
10,11616,0.9999229759417029
10,11617,0.9999162767956116
10,11618,0.9999464171491914
10,11619,0.9999296736859026
10,11620,0.999906233779281
10,11621,0.9999162810011453
10,11622,0.9999531178316328
10,11623,0.9999464210966932
10,11624,0.9999732113557063
10,11625,0.9999631656140961
10,11626,0.9999631661074612
10,11627,0.9999162871684972
10,11628,0.9999095907474501
10,11629,0.9999397263576638
10,11630,0.9999430754651907
10,11631,0.9999196351435518
10,11632,0.9999062410008104
10,11633,0.9999531211283075
10,11634,0.9999330310802756
10,11635,0.9998995526745774
10,11636,0.9998962030402464
10,11637,0.9999363825085381
10,11638,0.9999430790865868
10,11639,0.9999363818695025
10,11640,0.9999095971044287
10,11641,0.9999229934778824
10,11642,0.9999263415875397
10,11643,0.9999397340261689
10,11644,0.9999296906388108
10,11645,0.9999464315009559
10,11646,0.9999631726433003
10,11647,0.9999631726433003
10,11648,0.9999497833990613
10,11649,0.9999330445320818
10,11650,0.9999397404823439
10,11651,0.9999531314862675
10,11652,0.9999397410875395
10,11653,0.9999397410875395
10,11654,0.9999564796743341
10,11655,0.9999598276606643
10,11656,0.9999497849120399
10,11657,0.9999497849120399
10,11658,0.9999564808398529
10,11659,0.9999531336828221
10,11660,0.9999531341534856
10,11661,0.9999397451218655
10,11662,0.9999531350947842
10,11663,0.9999531350947842
10,11664,0.9999464410047667
10,11665,0.9999531372910007
10,11666,0.9999531379184533
10,11667,0.9999397495590002
10,11668,0.9999464440524447
10,11669,0.9999531385458891
10,11670,0.999943099091259
10,11671,0.9999531396438613
10,11672,0.9999430996626145
10,11673,0.999943099472164
10,11674,0.9999430996626145
10,11675,0.9999330582025457
10,11676,0.9999497941560398
10,11677,0.9999598351903979
10,11678,0.9999531407417821
10,11679,0.9999531407417821
10,11680,0.9999698761911456
10,11681,0.9999732232810183
10,11682,0.9999832645506365
10,11683,0.9999832645506365
10,11684,0.9999832645506365
10,11685,1.0
10,11686,0.999986611774944
10,11687,0.9999899588984242
10,11688,0.9999966529885466
10,11689,0.9999966530109513
10,11690,0.9999966529661414
10,11691,0.9999966530109513
10,11692,0.9999966530109513
10,11693,0.9999966529661414
10,11694,0.9999631829972387
10,11695,0.9999698770985621
10,11696,0.9999598370723903
10,11697,0.99995983761007
10,11698,0.9999497973486307
10,11699,0.9999497973486307
10,11700,0.9999397574232242
10,11701,0.9999297200515387
10,11702,0.9998929099707511
10,11703,0.9998795245234525
10,11704,0.9999129899336047
10,11705,0.9999062968515742
10,11706,0.9999397620601376
10,11707,0.999919683015635
10,11708,0.9999163370345829
10,11709,0.9999096446021016
10,11710,0.9999196840907569
10,11711,0.9999297235794123
10,11712,0.9999665350378154
10,11713,0.9999698816348248
10,11714,0.9999631892807186
10,11715,0.9999531504639777
10,11716,0.999926380039621
10,11717,0.999943111658429
10,11718,0.9999564971505633
10,11719,0.9999732287469715
10,11720,0.9999631898966306
10,11721,0.999946458389803
10,11722,0.9999564974417149
10,11723,0.9999765753103771
10,11724,0.9999431108969403
10,11725,0.9999364184868269
10,11726,0.999919685703386
10,11727,0.9999163406741604
10,11728,0.9999397658900928
10,11729,0.999929726871775
10,11730,0.9999129966302925
10,11731,0.9999063031227831
10,11732,0.9999196891971931
10,11733,0.9998795333926743
10,11734,0.9999196889284495
10,11735,0.9999364204016892
10,11736,0.9999598444642248
10,11737,0.9999665370535207
10,11738,0.999943112990985
10,11739,0.9999297301638291
10,11740,0.9999498080996343
10,11741,0.9999732311656154
10,11742,0.9999431164172712
10,11743,0.9999631935916697
10,11744,0.9999631935916697
10,11745,0.9999531551668178
10,11746,0.9999531551668178
10,11747,0.9999464637643335
10,11748,0.9999464637643335
10,11749,0.9999598478232501
10,11750,0.9999565025362367
10,11751,0.9999431192721944
10,11752,0.9999397731455147
10,11753,0.9999431194625124
10,11754,0.9999431198431447
10,11755,0.9999431211753173
10,11756,0.9999431211753173
10,11757,0.9999498128017505
10,11758,0.9999096633454005
10,11759,0.9999397765710787
10,11760,0.9999498131375822
10,11761,0.9999631963008937
10,11762,0.9999598510473858
10,11763,0.9999364306123405
10,11764,0.9999364306123405
10,11765,0.9999698892929672
10,11766,0.9999330866461019
10,11767,0.9999531617492079
10,11768,0.9999565064654812
10,11769,0.9999163583076275
10,11770,0.999946470212346
10,11771,0.9999330870938387
10,11772,0.99992974168359
10,11773,0.9999631985172348
10,11774,0.9999464707496103
10,11775,0.9999197042439653
10,11776,0.9999732349270819
10,11777,0.9999832721092532
10,11778,0.9999397791903647
10,11779,0.999966543994647
10,11780,0.9999364335898294
10,11781,0.9999698900988608
10,11782,0.9999732356434319
10,11783,0.999933087989294
10,11784,0.9999665450019906
10,11785,0.9999431280255054
10,11786,0.9999464734357698
10,11787,0.9999096751315565
10,11788,0.9999464741520335
10,11789,0.999939784025371
10,11790,0.999939784025371
10,11791,0.999896292281804
10,11792,0.9999096739228616
10,11793,0.9999029831023327
10,11794,0.9998862560510108
10,11795,0.9999130225338543
10,11796,0.9999029873214464
10,11797,0.9999096793617341
10,11798,0.9999096790595917
10,11799,0.999916369499622
10,11800,0.9999096817788007
10,11801,0.9999598581655181
10,11802,0.9999531689563702
10,11803,0.9999330991804649
10,11804,0.9999330991804649
10,11805,0.9999431346838289
10,11806,0.9999531703662078
10,11807,0.999956514758222
10,11808,0.9999531705228512
10,11809,0.9999431367761228
10,11810,0.9999230699762186
10,11811,0.9999130376613821
10,11812,0.9999297595435039
10,11813,0.9999397953040338
10,11814,0.9999397961094908
10,11815,0.9999464847146966
10,11816,0.999953174595211
10,11817,0.9999464852516698
10,11818,0.999953174595211
10,11819,0.999963208610523
10,11820,0.999969898658818
10,11821,0.9999899661524877
10,11822,0.9999498327759198
10,11823,0.9999431453339042
10,11824,0.9999431453339042
10,11825,0.9999431457141902
10,11826,0.9999197361996428
10,11827,0.999933113052319
10,11828,0.9999431457141902
10,11829,0.999933113052319
10,11830,0.9999398021497321
10,11831,0.9999297691746875
10,11832,0.9999364593122222
10,11833,0.999913048421996
10,11834,0.9999030158719542
10,11835,0.9998829513646199
10,11836,0.9999130501667096
10,11837,0.9999063604653885
10,11838,0.9998896446557917
10,11839,0.999899673940306
10,11840,0.9998595421072697
10,11841,0.9998361308144299
10,11842,0.9999264317386856
10,11843,0.9998963304317001
10,11844,0.9999063629705679
10,11845,0.9999197391522447
10,11846,0.9999063648493645
10,11847,0.999899676624319
10,11848,0.9999063651624899
10,11849,0.999889643179614
10,11850,0.9999598707839242
10,11851,0.9999832794933018
10,11852,0.9999097110754415
10,11853,0.999973248083894
10,11854,0.999953184616465
10,11855,0.9999765923865065
10,11856,0.9999732493362492
10,11857,0.9999732493362492
10,11858,0.9999732493362492
10,11859,0.9999732489784454
10,11860,0.9999197501554841
10,11861,0.9999197501554841
10,11862,0.9999230956990434
10,11863,0.9999130635405208
10,11864,0.9999297830295614
10,11865,0.9999164072505007
10,11866,0.9999264383804406
10,11867,0.999916408089022
10,11868,0.9999264383804406
10,11869,0.9999297830295614
10,11870,0.9999665633474102
10,11871,0.9999665633474102
10,11872,0.9999699070126692
10,11873,0.9999866253389641
10,11874,0.9999598780292088
10,11875,0.9999765955170384
10,11876,0.9999765955170384
10,11877,0.999979939215824
10,11878,0.9999531922860887
10,11879,0.9999732529137607
10,11880,0.9999732529137607
10,11881,0.9999598788340789
10,11882,0.9999565358395437
10,11883,0.9999364777939741
10,11884,0.9999465076159781
10,11885,0.9999231034125369
10,11886,0.9999130740041122
10,11887,0.9999063883279619
10,11888,0.9999231046979686
10,11889,0.9999030476470667
10,11890,0.9999097322055431
10,11891,0.999916419267699
10,11892,0.9999130766196166
10,11893,0.9999331358612435
10,11894,0.9999431651020354
10,11895,0.9999498529018455
10,11896,0.999943166242085
10,11897,0.9999732548809842
10,11898,0.9999665690482876
10,11899,0.9999665690482876
10,11900,0.9999732554174495
10,11901,0.9999665690482876
10,11902,0.9999732555962665
10,11903,0.9999632260760551
10,11904,0.9999465131594343
10,11905,0.9999732564903155
10,11906,0.999936483952169
10,11907,0.9999231103533581
10,11908,0.9999297964095878
10,11909,0.999936482253476
10,11910,0.9998930202392335
10,11911,0.9999231134377653
10,11912,0.999876310854224
10,11913,0.9998796529994819
10,11914,0.9998863389439551
10,11915,0.9999130850462822
10,11916,0.9998963688999726
10,11917,0.9999130844651853
10,11918,0.9999130844651853
10,11919,0.9999197702755557
10,11920,0.9999498564222223
10,11921,0.9999331418962963
10,11922,0.9999531987015983
10,11923,0.9999398262985819
10,11924,0.9999398262985819
10,11925,0.9999030534810486
10,11926,0.9999398273043635
10,11927,0.9999465131594343
10,11928,0.9999364845891556
10,11929,0.9999297994604587
10,11930,0.9999297994604587
10,11931,0.9999264573151572
10,11932,0.9999565425231411
10,11933,0.9999765998201529
10,11934,0.9999765998201529
10,11935,0.9999699143562006
10,11936,0.9999766000548227
10,11937,0.9999766000548227
10,11938,0.9999766005241483
10,11939,0.9999832860886774
10,11940,0.9999832865915009
10,11941,0.9999766016973797
10,11942,0.9999732592614876
10,11943,0.9999732592614876
10,11944,0.9999732592614876
10,11945,0.9999699169708395
10,11946,0.9999598915735538
10,11947,0.9999598915735538
10,11948,0.9999699188812498
10,11949,0.9999699194844868
10,11950,0.9999565506569207
10,11951,0.9999665774284004
10,11952,0.9999598935843104
10,11953,0.9999598935843104
10,11954,0.9999565522542696
10,11955,0.999969921193527
10,11956,0.9999766052163683
10,11957,0.9999766057636714
10,11958,0.9999699215956259
10,11959,0.9999699215956259
10,11960,0.9999832897753478
10,11961,0.9999832897753478
10,11962,0.9999832900545746
10,11963,0.9999899738652086
10,11964,0.9999799484005507
10,11965,0.9999699235054489
10,11966,0.9999732653381768
10,11967,0.9999699235054489
10,11968,0.9999799490036325
10,11969,0.9999799490036325
10,11970,0.9999799490036325
10,11971,0.9999799494726711
10,11972,0.9999866329817807
10,11973,0.999966582007753
10,11974,0.9999799492046518
10,11975,0.9999866328031012
10,11976,0.9999799494056669
10,11977,0.9999799494056669
10,11978,0.9999799494056669
10,11979,0.9999598982752916
10,11980,0.9999598982752916
10,11981,0.9999799494056669
10,11982,0.9999799494056669
10,11983,0.9999933164685556
10,11984,0.9999933164685556
10,11985,0.999973265516861
10,11986,1.0
10,11987,0.9999565557389869
10,11988,0.9999498721740439
10,11989,0.9999699233044262
10,11990,0.9999632404542144
10,11991,0.999943189982723
10,11992,0.999943189982723
10,11993,0.9999264809084286
10,11994,0.9999431930200929
10,11995,0.9999632405770561
10,11996,0.9999164541818024
10,11997,0.9999866336517865
10,11998,0.9999532171559372
10,11999,0.9999699264199742
10,12000,0.9999599025632286
10,12001,0.9999632436478341
10,12002,0.9999365104824535
10,12003,0.9999532182502289
10,12004,0.9999331695988505
10,12005,0.9999331695988505
10,12006,0.9999532196571
10,12007,0.9999097849875537
10,12008,0.999953221220191
10,12009,0.9999465383587276
10,12010,0.9999632451216253
10,12011,0.9999465392518837
10,12012,0.999986634589682
10,12013,0.9999732696259418
10,12014,0.9999665873673519
10,12015,0.9999665873673519
10,12016,0.9999732698938815
10,12017,0.9999899762102056
10,12018,0.9999331716086262
10,12019,0.9999231473499202
10,12020,0.9999231517152203
10,12021,0.9999365166343124
10,12022,0.9999231522287524
10,12023,0.9999365166343124
10,12024,0.9999465406808713
10,12025,0.9999465406808713
10,12026,0.9999398588688121
10,12027,0.9999331774139659
10,12028,0.9999866354827932
10,12029,0.9999799534921017
10,12030,0.9999799534921017
10,12031,0.9999799534921017
10,12032,0.9999799534921017
10,12033,0.9999799534921017
10,12034,0.9999565661897857
10,12035,0.9999565664800139
10,12036,0.9999632483144341
10,12037,0.9999699304390824
10,12038,0.9999699307404722
10,12039,0.9999766127200075
10,12040,0.9999766135794921
10,12041,0.9999766127981451
10,12042,0.9999766137357553
10,12043,0.9999766137357553
10,12044,0.9999933182995072
10,12045,0.9999799550324562
10,12046,0.9999933182995072
10,12047,0.9999933182995072
10,12048,0.9999933182995072
10,12049,0.9999899775162281
10,12050,0.9999799550324562
10,12051,0.9999699336535957
10,12052,0.9999532309090241
10,12053,0.9999599132790604
10,12054,0.9999565737344585
10,12055,0.9999699356623174
10,12056,0.9999565737344585
10,12057,0.9999398757432026
10,12058,0.9999398739356852
10,12059,0.9999498941095515
10,12060,0.9999432146519559
10,12061,0.9999699378716013
10,12062,0.9999766183445788
10,12063,0.9999699378716013
10,12064,0.9999732785543698
10,12065,0.9999465560376646
10,12066,0.999939876747332
10,12067,0.9999265160245169
10,12068,0.9999565780859621
10,12069,0.9999498977914947
10,12070,0.9999465572872479
10,12071,0.9999599182331957
10,12072,0.9999131564619943
10,12073,0.999933197947841
10,12074,0.9999198370019039
10,12075,0.9999465597862391
10,12076,0.9999465594292547
10,12077,0.9999465594292547
10,12078,0.9999465615710899
10,12079,0.9999398829721858
10,12080,0.9999532435609704
10,12081,0.9999198469075935
10,12082,0.9999732826594441
10,12083,0.9999532441855805
10,12084,0.9999599255951884
10,12085,0.9999365492828399
10,12086,0.9999432283056989
10,12087,0.9999398889950107
10,12088,0.9999398889950107
10,12089,0.9999465679955651
10,12090,0.9999532473083808
10,12091,0.9999666052202719
10,12092,0.9999599262643264
10,12093,0.9999599263981512
10,12094,0.9999432290640476
10,12095,0.9999966605331793
10,12096,0.9999899816664496
10,12097,0.9999933211109664
10,12098,0.9999632662329856
10,12099,0.9999833030004508
10,12100,0.9999666067814948
10,12101,0.9999666067814948
10,12102,0.9999398928088424
10,12103,0.9999398928088424
10,12104,0.9999599289406548
10,12105,0.9999532507429792
10,12106,0.9999499118448469
10,12107,0.9999499118448469
10,12108,0.9999432343719217
10,12109,0.9999532518357003
10,12110,0.9999599318842032
10,12111,0.9999398972242535
10,12112,0.9999499151897213
10,12113,0.9999565937441568
10,12114,0.999959932151777
10,12115,0.9999666101264808
10,12116,0.9999699495151855
10,12117,0.9999699495151855
10,12118,0.999969949816193
10,12119,0.9999666117987226
10,12120,0.9999432391102564
10,12121,0.9999666113528078
10,12122,0.9999198659089543
10,12123,0.9998831377838917
10,12124,0.9998998370682978
10,12125,0.9998998340584234
10,12126,0.9999332267186608
10,12127,0.9999065180303349
10,12128,0.9998731303418803
10,12129,0.999876469017094
10,12130,0.9999031800350555
10,12131,0.9999131944444445
10,12132,0.9998831432463474
10,12133,0.9998831432463474
10,12134,0.9998631152302669
10,12135,0.9998864873166269
10,12136,0.9998597854717718
10,12137,0.9998597850036723
10,12138,0.9998898259249615
10,12139,0.999889831074314
10,12140,0.999896504869279
10,12141,0.9998731371187437
10,12142,0.9999065205270907
10,12143,0.9999265533139479
10,12144,0.9999365687711368
10,12145,0.999926555520688
10,12146,0.9998998501089965
10,12147,0.9998998481029562
10,12148,0.9999198811570497
10,12149,0.9999465877946434
10,12150,0.9999566018587758
10,12151,0.9999298948422634
10,12152,0.9999098669034607
10,12153,0.9999599416483345
10,12154,0.9999599416483345
10,12155,0.9999399134754046
10,12156,0.9998831604107412
10,12157,0.9999098666025718
10,12158,0.9998798261484948
10,12159,0.999896517306646
10,12160,0.9998865036101866
10,12161,0.9999532658804208
10,12162,0.9999599421832178
10,12163,0.9999031913473094
10,12164,0.9999031913473094
10,12165,0.9999198865058834
10,12166,0.9999399148794125
10,12167,0.9999399170855781
10,12168,0.9999499309046485
10,12169,0.9999198894474375
10,12170,0.9999432559723089
10,12171,0.9998965273234622
10,12172,0.9998965273234622
10,12173,0.9999265658170554
10,12174,0.9999232302059099
10,12175,0.9999465949258504
10,12176,0.9999465949258504
10,12177,0.9999132141474292
10,12178,0.9999666221628839
10,12179,0.9999666221628839
10,12180,0.9999332423203634
10,12181,0.9999766357479731
10,12182,0.9999666229427217
10,12183,0.9999632852369938
10,12184,0.9999365850727937
10,12185,0.9999365850727937
10,12186,0.9999365850727937
10,12187,0.9999432597601556
10,12188,0.9999065470468866
10,12189,0.999936587612557
100,11200,0.9996307758406563
100,11201,0.9996509153402569
100,11202,0.9996475599399844
100,11203,0.9996240715069697
100,11204,0.9996274317629527
100,11205,0.9996039524205891
100,11206,0.9996140175403855
100,11207,0.9996039630544518
100,11208,0.999603976345977
100,11209,0.9996174008766219
100,11210,0.9996174008766219
100,11211,0.9996174008766219
100,11212,0.999610692531002
100,11213,0.9995737654300271
100,11214,0.9995804904569969
100,11215,0.999550287279171
100,11216,0.9995569994093325
100,11217,0.9995637115394942
100,11218,0.9995804946806726
100,11219,0.9995939161252215
100,11220,0.999593918850891
100,11221,0.9995872067657818
100,11222,0.9996006309360003
100,11223,0.9996073430211095
100,11224,0.9996006336165815
100,11225,0.9996073456566389
100,11226,0.9996006376373857
100,11227,0.9996140602871392
100,11228,0.9996140719437014
100,11229,0.9996073641043539
100,11230,0.9996140758290658
100,11231,0.9996107251921206
100,11232,0.9996174406781367
100,11233,0.9996174406781367
100,11234,0.999627508028712
100,11235,0.9996140952547139
100,11236,0.9996140913697408
100,11237,0.9996174509481511
100,11238,0.9996174509481511
100,11239,0.9996006818608897
100,11240,0.9996006818608897
100,11241,0.9996073930901184
100,11242,0.999593989705458
100,11243,0.9995872843308973
100,11244,0.9995872843308973
100,11245,0.9995872843308973
100,11246,0.9995906397428412
100,11247,0.9995805847654966
100,11248,0.9995738784110698
100,11249,0.999563814010294
100,11250,0.9995638198643144
100,11251,0.9995504019540739
100,11252,0.9995537571633718
100,11253,0.9995537571633718
100,11254,0.999553761655041
100,11255,0.9995537661466197
100,11256,0.9995537661466197
100,11257,0.9995537661466197
100,11258,0.9995470604221397
100,11259,0.9995470604221397
100,11260,0.9995571316895762
100,11261,0.9995571346612584
100,11262,0.9995638447421483
100,11263,0.9995403594590333
100,11264,0.9995470649810774
100,11265,0.9995369997584347
100,11266,0.9995369997584347
100,11267,0.9995403625432377
100,11268,0.9995403625432377
100,11269,0.9995437206228214
100,11270,0.9995504306136622
100,11271,0.9995302990652951
100,11272,0.9995302990652951
100,11273,0.9995235938469796
100,11274,0.9995269567551246
100,11275,0.9995370246115033
100,11276,0.999520275891683
100,11277,0.999520275891683
100,11278,0.9995303400338155
100,11279,0.9995236338018719
100,11280,0.9995135795180076
100,11281,0.9995135795180076
100,11282,0.9994968097739669
100,11283,0.9994968097739669
100,11284,0.9994968097739669
100,11285,0.9994968097739669
100,11286,0.9994968097739669
100,11287,0.9995035239734184
100,11288,0.9994968199017793
100,11289,0.9995035289697555
100,11290,0.999516947105708
100,11291,0.9995136088878751
100,11292,0.9995001895254484
100,11293,0.9994834225603456
100,11294,0.9995001895254484
100,11295,0.9995203209488924
100,11296,0.9995337385447276
100,11297,0.99952702974681
100,11298,0.999523681738897
100,11299,0.9995337448007514
100,11300,0.999547162216557
100,11301,0.999547162216557
100,11302,0.9995236881297715
100,11303,0.9995706642963758
100,11304,0.9995673101111913
100,11305,0.9995907976427261
100,11306,0.9995807352896784
100,11307,0.9995975058780913
100,11308,0.9995975058780913
100,11309,0.9995807409146557
100,11310,0.9995606135310908
100,11311,0.9995539068369647
100,11312,0.9995471956316118
100,11313,0.9995572594359082
100,11314,0.9995840949873384
100,11315,0.9995941653725796
100,11316,0.9995807381021858
100,11317,0.9995941653725796
100,11318,0.9995472108186428
100,11319,0.999533794842899
100,11320,0.9995573069506163
100,11321,0.9995438920097258
100,11322,0.9995438920097258
100,11323,0.9995338323674609
100,11324,0.9995438920097258
100,11325,0.9995271217477043
100,11326,0.9995103661522158
100,11327,0.9994969582743657
100,11328,0.9995170831824218
100,11329,0.9995170880408866
100,11330,0.9994835524881703
100,11331,0.999480181500498
100,11332,0.999480186730341
100,11333,0.999500315237367
100,11334,0.9994801971897113
100,11335,0.9995070207621392
100,11336,0.9994936131539852
100,11337,0.9995003202645284
100,11338,0.9995070207621392
100,11339,0.9995304991129786
100,11340,0.9995237935544452
100,11341,0.9995003252915887
100,11342,0.999493636927617
100,11343,0.9994936471156329
100,11344,0.9994802669080911
100,11345,0.999493670886076
100,11346,0.9995003521008685
100,11347,0.9995003604781785
100,11348,0.999500385608423
100,11349,0.9994903399298547
100,11350,0.9994903399298547
100,11351,0.9995037520369637
100,11352,0.9994903450565147
100,11353,0.9994903450565147
100,11354,0.9994903484742308
100,11355,0.9994903587271039
